id,status_group
35395,0
7850,0
24708,0
13007,1
54808,0
60306,2
15604,0
20432,2
70814,2
9752,2
17774,2
43531,2
71780,0
11585,2
57160,0
55079,0
47006,0
6165,2
56049,2
37253,2
65744,2
3197,2
28399,0
8752,0
3434,0
10639,0
68023,0
24851,2
2436,2
49174,0
63878,0
10063,1
20595,2
16155,2
10056,2
42201,0
41019,2
30030,2
45950,0
53672,0
43876,0
24168,2
57941,0
67496,0
38973,1
34324,2
66565,0
167,0
49504,0
33970,0
45770,2
66621,2
49054,2
52550,0
1321,2
49624,2
49908,2
7846,0
65457,2
39817,0
37814,0
44674,2
48073,0
23303,0
32358,1
33027,2
52409,0
21097,2
64588,2
73392,2
8090,1
18663,0
49837,2
8904,0
14288,0
40467,0
47004,0
26062,0
50802,0
69314,0
26324,2
39927,0
15899,0
7690,0
35152,0
27462,0
16090,2
52578,0
68292,0
22438,0
58539,0
46090,2
16950,2
31655,0
55907,2
4382,2
36287,0
33049,0
53353,1
66587,0
386,0
8278,0
35298,2
32644,2
2410,0
40105,0
36319,0
2661,2
29889,1
49802,0
36432,0
67307,0
59947,0
59581,0
63365,0
23865,0
36850,0
68688,2
28413,2
12095,0
70586,0
23230,0
43565,0
42692,2
29223,0
14673,2
63189,2
16347,2
30678,1
19710,2
37842,2
23240,0
60282,2
3171,2
3122,2
23300,0
10923,2
40273,2
61071,0
4577,0
61677,0
43415,0
3539,0
72079,2
15396,2
20700,2
34019,2
5282,0
659,2
30710,0
43539,0
37333,0
62309,0
10302,1
29846,0
58903,0
7876,0
69457,0
16600,0
44493,0
55254,2
50695,2
60444,0
46892,0
66546,2
46571,0
66353,2
6517,2
38489,1
49318,2
21929,0
37567,0
45576,2
40116,0
49708,2
32106,2
64697,2
72343,0
71514,2
7476,2
5312,0
3093,2
37038,0
18578,0
26001,0
42345,0
67384,2
35422,0
3417,0
49518,0
14518,2
16794,2
13332,0
1078,0
5615,1
72839,1
61820,0
51786,2
59139,2
58394,2
21591,2
33168,1
6643,0
20654,0
55597,0
63217,0
23595,0
71156,0
9868,2
33940,0
50257,0
57383,0
63076,2
64259,0
65013,2
40205,2
50075,1
32560,0
14238,0
18783,0
68143,2
29845,2
17658,0
71972,0
70153,2
36452,0
1700,2
65941,2
46416,0
19860,2
30711,0
50536,0
18165,2
32018,2
70036,0
3999,0
41546,0
53052,0
30890,0
433,2
64482,0
6493,0
48831,2
47135,0
18415,0
55368,2
21295,2
28888,2
70628,1
55213,2
38810,0
66124,0
25187,0
22759,0
10944,0
50238,0
37276,0
35832,2
42730,2
45166,2
40123,0
3564,0
69367,2
1907,2
42866,1
22583,2
32331,0
11231,2
20616,0
22534,2
17319,0
6802,2
1801,2
18993,0
23978,1
72532,2
49100,2
15304,0
43926,1
8733,2
73983,0
68329,0
55885,0
23968,0
51406,2
63601,2
45369,2
9863,2
37463,2
11823,2
53828,2
8846,0
26036,2
19847,0
37925,2
46495,0
3749,0
38003,0
3656,2
1757,0
11080,0
19843,2
21169,2
32249,0
38707,2
32953,2
30979,1
65747,2
56165,2
6262,2
71547,2
51238,2
15421,0
70340,1
68356,2
45130,1
9272,2
14089,2
17022,0
25347,0
39124,2
51075,0
10925,0
42314,0
6321,0
13543,0
3243,0
40572,0
67093,0
28200,0
41216,0
18331,1
49306,0
47823,0
63886,0
25709,0
17426,0
7124,0
71801,0
44429,0
49304,0
3911,0
47149,2
7988,0
52415,2
74242,0
9801,0
59426,2
47481,0
64986,0
51365,0
44360,0
13845,0
12466,2
2489,0
17908,0
32823,0
49693,1
28131,0
22858,0
165,1
10503,0
23062,2
20120,2
13051,2
72912,2
35658,0
51599,0
9445,2
34185,2
29151,0
68116,2
38511,0
24721,0
14582,2
29781,1
4141,0
66023,0
46052,2
27955,0
44345,2
30609,0
40305,2
43132,2
39435,0
65960,0
18122,2
40079,0
3556,0
61560,0
50268,0
71386,0
27437,0
10575,2
16154,2
68929,0
1127,0
63234,2
69090,0
3594,0
27388,2
47658,0
38669,0
18462,2
42135,2
57203,2
47986,0
20198,2
62191,0
44709,0
2491,0
43711,2
72025,1
12256,0
19591,2
6047,2
43386,2
20579,0
21305,2
55760,0
5571,0
57690,1
35553,0
22952,2
12713,2
58870,0
22048,0
71002,0
20107,2
28864,2
24811,2
54341,1
56388,2
5646,0
31147,0
53862,0
53750,0
21274,0
72652,0
36611,0
37625,0
61420,2
26922,0
6792,1
31889,0
69927,2
16573,2
29917,0
58988,2
42868,0
10217,2
43362,2
45096,0
39421,2
13732,2
38155,0
18145,0
58597,0
28265,0
48795,1
57199,0
23730,2
62538,2
74088,0
39731,0
13075,0
66768,0
57491,2
28725,2
20068,0
36047,0
11336,2
4539,0
64654,0
4300,0
63995,1
48680,0
64446,2
6649,0
6429,2
5398,0
5961,0
20212,0
17819,0
30135,0
63099,0
28418,2
51829,2
2637,0
9769,1
65406,0
32843,0
63491,0
43488,2
70081,2
58968,1
61111,2
16998,2
17868,0
6456,0
58483,0
59978,0
31281,2
41270,2
52262,0
59712,0
31202,2
19223,2
12759,0
61017,0
55129,0
72382,0
57742,2
40539,2
43811,0
23476,2
71287,1
38564,0
64799,0
64023,2
15570,2
63720,0
62129,2
61715,2
9920,0
51920,1
39676,0
52994,0
52944,0
61210,2
6118,0
35053,2
26233,0
16760,2
44802,2
64947,0
63650,2
59435,2
9825,1
49674,2
4439,1
7696,2
23052,0
64726,0
20572,0
22550,1
74117,0
35420,2
69630,2
16267,1
73410,0
22033,2
56477,2
6949,0
45796,0
70474,0
64416,0
37183,2
58633,0
68711,2
68132,0
29793,0
36342,2
70988,2
59197,2
45163,2
64090,0
40555,0
67945,0
64468,2
17960,0
67000,0
15628,0
53442,0
45838,0
45248,0
70399,0
34796,0
23344,1
67938,2
53615,1
67378,2
17051,2
1544,0
39149,0
24518,0
5781,2
70904,2
20343,2
38380,0
9146,0
35679,2
42504,0
20539,0
30543,0
43810,0
67697,2
51562,2
25597,0
29245,1
43222,2
18874,0
30745,0
23377,2
36179,2
63925,2
12588,2
42887,0
10429,0
72989,2
60885,2
56196,0
51503,2
44708,2
21090,2
36336,0
49200,0
27699,0
12797,2
58664,0
53277,1
38289,0
72584,2
27547,2
47043,0
35005,0
30055,0
65871,2
33782,0
31869,0
2035,2
25109,0
30108,0
71970,2
29040,0
27997,2
573,2
15887,0
28342,2
42780,0
48620,0
8452,2
39187,0
271,0
38341,0
31547,2
45536,0
23902,0
61601,0
71518,0
31142,0
62572,0
24360,0
46056,0
48634,0
11232,0
47676,2
24682,1
68946,0
34500,2
56615,2
43574,2
73435,0
50770,2
55973,0
63538,0
61432,2
50448,2
57436,1
30860,2
13341,0
18690,0
62420,1
70093,2
19537,0
44523,2
33172,0
17679,0
68702,1
65745,2
54028,0
20260,0
14767,0
8929,0
38706,2
5606,0
52404,0
24940,0
2705,1
50730,2
62279,0
62369,0
34987,0
22756,0
46508,2
6043,0
59204,2
28510,0
43099,0
6280,0
72090,1
71067,0
58823,2
3500,2
15669,0
70556,0
25676,2
18602,2
9763,0
6760,2
19935,0
27180,0
25471,0
66532,2
52017,0
74110,2
15405,2
46423,2
57184,0
24521,2
44682,2
28353,0
19833,2
53707,2
7867,0
22562,2
40111,0
58112,0
27745,0
21017,0
38807,0
56770,2
21255,0
15137,0
30734,0
10079,2
32693,0
9839,0
52060,1
38134,0
19376,1
66177,2
48943,2
9494,2
29629,0
66358,0
65847,2
41351,0
17751,2
73934,1
13580,2
55565,2
15641,2
38083,0
59977,0
10623,2
58755,0
61795,0
55171,2
46321,0
24446,1
46401,0
6979,2
12889,0
23586,2
68904,0
36811,0
63724,0
70314,0
30004,2
42033,2
32179,0
1015,1
47832,2
28155,2
68131,0
69291,2
19327,2
69876,0
5616,1
42608,0
35146,2
51512,0
58231,0
70482,2
73974,0
9051,2
32289,0
73825,0
45708,2
39239,2
26974,0
26097,2
24467,2
18949,2
33019,2
52341,0
7517,0
70938,2
26393,0
17540,0
32114,1
49222,0
16326,0
36106,0
29473,0
17107,0
53088,2
31341,2
58400,0
21784,2
40632,2
10207,2
18417,0
50490,2
67401,0
34570,0
47957,0
54690,0
43772,1
69429,0
72565,2
8743,0
59729,0
27726,0
37802,2
65017,0
4001,1
25425,0
42564,2
1603,0
37698,0
24247,0
60720,0
58765,1
67340,2
46837,0
30459,0
60077,0
4121,0
42007,2
50129,2
65866,0
46235,0
13914,0
12714,2
16660,2
64169,0
64240,0
23757,2
71222,2
26591,0
29847,0
52189,0
242,2
52952,0
50524,0
72200,0
49613,0
70540,2
58408,0
61094,0
68796,0
68541,2
49193,0
56367,2
65806,2
36807,0
6756,2
70114,2
66053,2
25819,2
50432,0
52479,0
41685,2
23215,0
1672,2
52237,2
5552,2
5966,0
47377,2
70875,0
63238,0
3528,0
56852,0
49722,2
45375,0
13320,0
41879,2
13855,0
16905,2
13010,0
70827,2
54269,2
74193,1
826,0
14892,0
17135,1
2528,2
39573,0
32970,2
3918,2
40884,2
6436,2
59993,0
27691,0
40574,2
1980,0
34597,0
66941,0
42085,2
16851,2
2707,2
73509,0
24491,0
17046,1
64653,0
52001,2
15803,0
11974,2
64660,2
50099,2
45061,0
31096,0
60765,0
53958,0
41760,2
17274,0
60406,1
54647,2
48408,1
16645,0
17462,2
38845,1
71001,0
1709,0
1353,0
53839,0
21033,2
443,0
68047,2
3201,0
5770,0
51082,2
988,2
18546,0
61908,0
15861,2
39058,0
67605,2
14218,2
16757,1
68299,0
7508,2
29611,0
59476,0
19191,0
36544,0
32454,0
35006,2
32646,0
67827,2
64889,2
22218,2
37017,2
63372,0
6417,1
22238,2
9354,0
11115,0
7258,2
17079,0
34797,0
7322,2
20875,2
1898,2
66285,0
65462,0
30845,2
53317,0
37430,0
28724,2
31882,0
46086,0
28723,0
14080,0
52437,0
36827,0
30766,0
63573,0
54179,2
47797,2
22611,0
58013,2
72177,2
31104,0
56535,0
20754,0
672,2
69126,0
39091,0
49003,0
28964,2
34560,0
22036,1
22895,0
23603,2
40429,0
46761,0
44068,0
48362,2
54910,0
29214,2
3639,0
38605,2
43174,0
48876,0
15026,2
53138,1
63154,0
28301,1
54498,1
64612,2
18601,0
69310,0
946,0
73034,0
50412,0
16071,0
57870,0
40966,0
64591,0
26619,0
36861,2
69041,0
57818,0
2076,0
65282,1
45081,2
56170,0
71193,0
69705,0
36084,0
44853,0
33925,0
22975,0
56032,2
21709,0
7036,2
61393,2
46035,0
74144,2
7166,2
3319,0
8828,1
13231,0
11457,2
35603,2
24097,0
61803,0
53594,0
18975,2
20868,2
73075,0
61900,1
73483,0
47861,0
47483,2
52120,2
69814,2
54483,2
9893,0
16708,0
22695,0
22675,0
63755,2
39737,2
71378,0
52329,0
52331,0
18592,2
49164,2
60887,0
38085,0
13711,1
57492,1
71444,0
39145,0
0,2
19398,2
55427,0
56892,0
65234,2
12426,2
73336,2
73636,2
35889,2
48238,0
73723,2
19324,0
51432,0
73082,0
19452,2
43669,2
26656,0
11174,1
29517,0
11218,0
14987,0
2284,1
70989,1
68412,0
31642,2
37924,0
26457,0
65208,0
56492,0
13283,2
35626,0
8832,0
16148,0
45939,2
49991,2
24113,2
37990,0
60499,0
43177,2
1974,1
24382,0
49675,0
6590,0
40772,2
18198,0
16773,0
69852,0
120,0
71263,0
28792,0
68922,0
19200,0
65038,2
34882,0
51673,0
22398,2
43942,2
43656,2
70362,0
62102,2
12625,0
1046,0
11741,1
6383,2
24984,2
14234,0
64558,0
32617,2
1582,0
23178,0
56097,2
39188,0
17501,0
42279,0
5828,0
72545,2
26286,0
15621,1
60821,1
43423,0
37359,0
59035,2
7990,0
63651,0
12045,2
24745,0
30774,0
37795,2
51307,0
58920,2
19709,1
13198,2
58948,0
56333,0
16516,2
10877,0
51400,1
36904,2
39384,2
13468,0
11845,0
50939,2
65338,2
33318,0
46459,1
38128,2
5909,2
51998,0
53652,0
48487,0
41520,0
4397,0
58197,0
63340,1
19323,1
8837,2
14107,2
14362,0
47487,2
40783,2
22816,0
43169,2
38499,0
70678,0
2331,0
23113,0
51931,2
2617,0
6101,2
70743,2
40763,0
33861,0
17539,2
35628,2
2990,0
39807,2
62073,2
37789,0
41229,0
18755,0
65540,2
19688,0
65320,0
44730,2
48061,2
71540,0
59967,0
7363,0
12996,2
7310,2
30296,2
37871,0
44116,1
47794,2
52569,0
48872,0
13898,2
66386,2
28515,2
62132,0
73455,1
2730,2
70503,2
9183,2
12835,2
42120,2
45484,0
39925,2
45675,2
30911,2
66373,0
21121,0
14914,1
39596,0
73847,0
53611,0
73891,2
7196,0
70959,2
449,0
31875,2
63353,2
1185,0
32230,2
69960,2
47286,0
54654,1
15279,2
46163,2
52858,2
19126,0
45110,2
68759,0
37684,0
26882,0
11598,0
12358,0
71265,0
37329,2
52294,0
58932,1
29928,2
30982,2
64619,0
10672,0
28499,2
15732,1
2148,0
20970,0
25327,1
54079,0
27033,0
21018,2
65475,0
53646,0
65786,2
40754,0
54142,0
17806,2
25088,2
66940,2
20190,0
56076,0
2040,0
37549,0
21086,2
20869,2
16411,2
62220,0
62489,0
31644,0
31716,2
49894,2
47174,0
62373,0
3337,0
31829,0
6599,0
64551,0
45064,0
5257,0
27228,0
24118,1
44892,0
41672,2
17739,2
38381,0
43402,1
5416,2
70565,0
29062,0
10933,0
32632,0
13595,0
4658,0
67037,2
19258,0
5645,0
64348,2
40569,0
22988,0
40021,0
36680,2
36220,0
10906,1
45571,2
37770,1
35447,2
32483,2
44637,2
74097,2
6175,0
57378,2
94,0
60083,0
71191,0
33508,2
15190,2
66309,2
26396,1
27288,0
5742,0
48084,0
17508,0
13486,0
21094,0
60937,0
3950,0
25846,2
35557,0
50635,2
6859,2
72685,2
32424,1
34066,0
63119,2
31539,2
26862,0
8955,0
51375,0
6703,0
29891,2
9139,2
50247,1
29361,2
5263,2
45464,0
1646,2
34080,0
21900,0
47354,0
17857,2
69723,0
51848,2
30177,2
21860,0
31358,0
5533,0
32442,0
56455,2
5212,0
52877,0
29924,2
49426,0
11655,0
44562,0
72765,0
34183,0
52823,0
3291,2
17284,0
64395,1
10055,0
13178,0
24497,0
48242,0
25123,2
34599,0
31259,2
72864,0
56429,0
72773,0
15768,2
20415,0
35454,0
7284,2
1575,0
67720,0
69712,0
24787,2
21023,0
65184,2
65766,2
54479,0
57772,2
7761,1
37116,2
31797,0
485,0
47403,2
45568,2
64898,2
6412,0
22171,2
37483,0
17992,2
64331,2
44415,2
49746,0
72093,0
23852,1
870,2
21153,0
17221,2
26300,0
73104,0
22462,0
69868,2
54738,0
29661,2
52687,1
42210,2
17187,0
23115,0
49853,2
29534,2
16798,2
72924,0
23079,0
5440,0
10457,0
12338,2
30627,0
54105,2
54912,0
61307,0
24228,2
50699,2
1275,2
41600,2
31589,0
3005,2
29202,0
11992,0
51660,2
9669,0
31609,2
20478,2
59348,0
19351,0
2737,2
59553,2
63222,0
960,2
23397,0
63226,0
10773,0
57510,0
70908,0
44594,2
64201,2
37617,0
7388,0
26094,0
71451,0
69617,0
24566,0
61319,2
53155,2
29374,0
66856,0
24789,0
10993,2
20866,0
41450,0
7839,0
69774,1
49268,0
19117,0
5129,2
40868,0
43828,0
70084,0
49014,2
31961,2
8488,0
41903,2
34458,0
66039,0
58946,0
9165,0
5134,2
65360,2
8202,0
27360,1
21016,0
9567,0
48452,2
46840,0
30631,0
69544,2
14915,2
63730,2
36478,2
41526,0
24570,0
49244,0
61353,2
7950,0
54537,0
72850,0
52195,1
68323,1
71440,2
20312,0
13772,0
63770,0
2297,0
7344,2
5022,0
55512,0
19024,0
11440,0
62569,2
54998,2
48285,0
1489,2
70803,0
23433,0
68964,0
57881,0
16861,2
11781,0
19261,0
25400,0
38987,0
30575,2
58565,0
65227,0
43764,0
28477,2
5279,0
49075,2
68274,0
63782,2
22270,2
52125,0
15191,0
59314,1
24731,0
7952,0
54906,0
23019,2
33221,2
44,0
30807,2
38871,2
44187,2
26119,0
37605,2
14764,0
71120,0
47570,0
66698,2
72804,0
48097,0
29542,0
60572,0
4849,0
4557,2
55003,0
17567,2
46664,2
40133,2
20867,0
64273,2
72169,2
26420,0
37656,0
10309,0
70899,0
48862,2
29302,2
11372,2
1315,2
60663,0
33501,0
56325,0
11669,0
60614,0
57848,1
54154,0
1425,0
47787,0
33292,2
36635,0
50896,2
24632,0
56264,2
39157,0
66473,0
60426,2
39934,0
30781,2
46302,2
2239,2
53770,0
30229,0
13874,0
32337,2
52099,0
46708,0
7961,0
718,0
74220,0
8292,0
16013,0
48357,0
26740,2
60218,2
20314,0
32510,0
152,2
23895,0
73540,0
58687,0
45605,0
55857,0
20711,2
10127,0
7139,2
9818,2
6023,0
35244,2
28610,0
2103,2
15707,0
68884,0
5174,0
39598,2
35226,0
580,0
55203,2
31728,2
15423,2
11012,0
55733,2
50636,0
8912,0
53992,0
50976,0
64957,0
13689,0
28742,0
58559,1
31268,0
72363,0
58453,0
62170,0
34434,2
19012,2
4324,1
65488,0
30727,0
22572,0
9435,2
10389,0
53574,1
21233,0
67763,0
2022,2
62452,2
68214,0
70714,2
58587,2
62178,2
32445,0
31431,1
1592,2
13788,0
66638,2
16574,0
22361,2
40187,2
51592,0
73517,2
7270,2
52856,0
62501,2
72905,0
59789,2
5595,2
61609,0
50844,0
72171,2
24640,0
28911,0
71752,0
22720,0
15479,2
6190,0
6410,2
45150,0
29406,0
37957,0
52802,0
64365,2
57931,0
60672,0
57493,2
55599,2
38470,0
21488,2
51345,0
11967,0
23533,2
55141,2
58353,0
10651,0
26522,0
11594,2
46351,0
40110,1
55240,0
43980,0
41689,2
64211,2
19938,0
43937,2
73284,1
18918,2
22434,2
30110,1
27422,0
73532,0
38462,2
73230,2
42232,0
61302,0
25598,2
25146,0
31326,0
4465,2
43271,2
17645,1
684,2
4028,2
61295,0
40991,0
27037,0
27238,0
4039,2
52804,0
53149,0
43389,2
16928,2
70243,1
47085,2
47596,0
40580,2
51966,1
72828,0
45593,2
52633,0
11610,0
6027,1
39546,2
27657,0
44468,0
33353,2
46557,2
33197,2
42935,1
50771,0
50934,0
41113,0
22188,0
4810,0
32690,0
59129,0
31092,0
23396,0
61997,0
39868,0
13754,0
60545,2
36053,0
53447,0
58630,1
67662,0
48350,2
63101,0
54900,2
63876,1
28505,2
24114,2
52103,2
64777,0
4896,1
11614,0
42203,0
19167,0
67210,0
59649,0
7503,1
31197,0
58391,2
70291,0
13809,2
25511,2
15089,2
68774,2
63958,0
45588,2
69111,0
30910,2
4703,0
12570,2
54204,0
43018,0
12586,2
12646,0
16541,2
62241,1
29842,2
34923,0
30604,0
23549,0
15691,2
32332,0
37291,2
59193,0
12679,2
52247,0
22801,0
56427,0
32780,2
65450,2
69741,2
63262,1
67014,2
19306,2
14465,2
16481,0
62157,2
30871,0
13615,0
42616,0
51582,0
60715,0
52340,0
27631,0
4367,2
42945,2
68417,0
15717,0
42523,0
44509,0
4573,2
16007,0
57820,2
60690,0
48154,0
3672,2
33330,0
50566,2
63854,2
43348,2
17203,2
47329,2
62843,1
73107,0
36671,2
61898,0
57412,1
25008,1
36874,0
43156,0
50853,2
72366,0
66251,0
32831,0
40843,2
72099,2
456,0
6899,0
70034,0
11252,0
65778,2
34391,0
667,0
62413,2
11123,2
43057,0
229,1
39315,2
28715,2
49698,0
50759,0
42437,0
24527,0
4036,2
1576,2
21697,0
57251,2
299,2
16669,0
50148,0
43637,0
17833,0
40096,0
56715,2
6499,0
8568,2
41375,2
34011,0
12751,0
43333,2
56744,0
18802,2
47245,2
28026,2
1113,1
7661,0
56637,0
55793,0
37476,0
59870,2
14350,2
57753,0
295,0
46829,0
31458,0
42824,0
23357,0
51903,0
72998,2
57358,0
10759,2
25122,2
41730,2
30957,0
61661,0
23316,2
70364,0
41432,2
36137,0
32732,1
44604,0
1294,0
25624,2
22762,0
43597,2
19353,0
13078,2
53056,0
14918,0
33832,0
1045,2
57314,0
54018,0
16014,2
61126,2
20747,0
33779,0
48937,0
66355,2
17479,0
10291,2
66349,2
42986,0
41886,2
59496,0
29290,2
12246,0
44959,0
5106,2
65865,0
12788,2
1110,0
16779,0
55675,0
4269,2
64350,0
31839,2
46247,0
25528,2
65368,0
43573,0
10542,2
66167,1
42849,2
61334,0
38886,2
55576,0
8934,0
25733,0
36597,2
7826,0
29096,2
41932,0
29160,0
33242,0
53744,2
5617,0
56703,2
58443,0
44333,2
72348,0
42754,0
33363,2
38896,0
67388,2
55080,0
2372,0
69945,0
49229,0
17164,1
18753,2
14524,0
66820,2
40177,2
30353,2
32183,0
60061,0
19385,2
21108,2
40974,1
24418,2
60156,2
49836,2
41033,0
12371,0
14170,2
8779,2
22668,1
17057,2
63799,2
59044,2
33620,0
8424,0
35029,0
1237,0
28747,0
50060,2
70369,2
25190,0
10494,0
7188,0
59494,0
39645,2
68854,2
56428,0
54134,2
72065,0
15672,1
38022,2
7968,2
38495,0
73813,2
40925,0
64893,0
72061,2
41451,2
52990,0
7307,0
29186,0
30571,2
46057,0
1564,2
15135,0
55069,2
10641,0
71882,2
42462,2
67364,0
25768,2
45097,0
20056,0
13322,0
24350,2
33020,2
42393,0
68161,1
23358,0
8960,0
54638,0
38815,2
20562,0
43448,2
7011,2
70402,0
44455,2
73041,0
61184,1
48379,2
9952,2
62711,0
44378,0
5352,0
10928,0
72234,0
68048,0
9672,1
55365,2
69843,2
48496,2
65400,0
3834,0
28839,0
22281,0
10316,0
65557,0
12301,2
5476,0
65570,2
20504,2
37716,1
15740,0
61490,1
25856,1
26886,1
32904,2
53182,0
18611,0
22139,1
27195,0
30435,0
50126,0
33125,2
28652,2
57229,2
40040,0
50384,0
57354,0
7657,2
1473,0
24494,0
63315,0
23547,0
23129,0
633,2
44897,2
20184,0
58461,2
16585,0
62882,2
60949,0
54905,0
40128,0
72781,2
7079,0
58712,2
64828,0
70431,0
74123,0
26469,2
71401,2
10975,0
22808,2
64387,2
11212,2
58267,2
12067,0
6423,2
39956,2
35645,0
32678,0
49823,2
53793,1
41697,0
47633,2
33904,2
67414,2
16527,2
28001,0
7295,2
14005,2
8987,0
4192,0
25644,2
19603,0
38986,2
29347,2
40538,0
1147,2
35525,2
55233,2
59564,2
51361,0
71060,2
22289,0
61173,2
43578,2
54217,0
28205,2
14610,0
70735,2
52733,0
12022,2
24618,2
28896,2
1845,0
32604,2
28722,0
7619,0
29292,0
33619,2
14681,0
1136,0
50628,0
22126,0
2398,0
38712,0
1488,0
74203,0
22656,1
16565,2
40054,1
31845,0
10958,0
70252,0
20148,2
60439,2
11562,0
31884,2
32607,0
8220,0
54544,2
35683,2
10043,2
4064,2
66539,1
56553,0
527,2
56484,2
69477,2
42448,0
25689,2
17092,0
8148,2
51649,0
71390,1
41960,0
59736,0
71707,0
42788,0
22488,0
995,0
15720,1
32526,2
5465,0
24355,0
53578,0
8710,2
28171,0
60101,0
31815,2
18181,2
3,0
49923,2
33010,0
9589,2
54335,2
4273,0
46696,0
70177,2
62153,2
24586,2
27151,1
48654,0
3441,0
22589,1
2029,2
71294,0
10553,0
46007,0
70626,2
51141,0
63984,0
33706,0
32925,1
63212,0
42128,2
27994,2
8157,2
24751,0
7733,1
57233,2
13749,0
46199,2
3515,0
63465,0
69194,0
52683,2
54794,0
56716,0
5988,2
15877,1
63688,2
67520,0
23461,2
27292,2
66711,0
9397,0
8943,2
48355,2
3208,0
38347,2
26847,2
21350,2
8507,2
29338,0
5189,0
18768,2
47303,0
67905,2
72501,0
56442,0
44697,0
45869,0
39811,2
38666,0
22032,0
47029,2
45228,2
59792,0
66495,2
425,2
52278,0
55018,2
18658,0
36156,2
3877,2
19157,0
50204,0
59124,2
16663,0
13906,0
12047,1
31334,0
57132,2
73289,0
19276,0
10644,2
34071,0
36411,0
23891,1
17232,2
17482,2
12547,0
38406,0
59982,0
772,0
32901,0
64761,1
41452,2
21794,0
55624,0
47109,0
46520,0
34721,0
64363,0
50778,2
28958,0
25384,2
56173,0
40209,0
872,1
9267,0
32855,0
2967,2
49797,0
10183,2
14196,2
20162,0
32116,2
57320,1
53441,2
4320,0
70145,0
51865,0
10340,2
1719,0
72198,0
7129,2
72439,0
65980,2
52694,0
33573,2
13856,2
20243,2
28463,0
18697,2
21330,0
37728,2
17927,0
39843,2
68237,2
5158,0
54888,1
34039,2
39162,2
65994,0
62443,0
61263,2
27442,1
17718,2
46781,0
41066,2
67018,2
26918,0
13110,2
59745,0
15623,2
35415,2
66797,0
25029,0
18865,0
7273,0
175,0
46973,2
16544,2
52760,0
54149,2
70345,2
31239,1
34386,0
55697,2
58148,0
24100,2
16275,0
27282,0
7225,2
15510,0
51971,0
1726,2
3487,0
52371,0
61465,2
14655,0
1899,0
41564,0
12522,2
14679,0
33453,0
73912,0
2850,0
42189,2
69133,0
26697,2
3324,0
50597,0
61290,0
11706,0
20715,0
68310,2
67314,0
52372,0
17585,0
21437,0
19069,0
10635,2
3611,0
50718,2
45694,2
61235,0
48123,1
69764,0
46525,0
53932,0
32601,0
1708,0
52239,2
62687,2
38834,2
3558,2
63495,0
117,0
10180,2
48959,0
25890,0
24386,0
15053,0
32408,2
25911,2
30256,0
42542,0
33938,2
71084,0
68813,0
24490,2
65550,0
9461,2
58482,1
57384,0
464,2
71339,0
64270,0
69092,0
66106,0
28877,1
67464,2
34420,2
5637,0
10872,2
45772,1
67066,0
42231,2
3904,2
15963,2
25524,0
10939,0
7577,2
2261,2
69939,2
4399,0
13473,0
3687,2
45411,2
56130,2
21416,2
27554,0
60517,1
64066,0
71399,2
72756,1
10604,2
53883,0
72610,0
24321,2
72482,0
43761,2
11602,0
15738,0
14904,0
27666,0
23559,0
34831,1
58420,2
28790,1
66096,0
66766,0
18919,2
64289,2
54215,2
32932,0
51393,2
65072,2
47125,0
63114,2
27675,2
29560,0
43915,2
24158,2
64581,0
24048,0
16430,0
2558,0
46375,0
4490,0
55473,2
19761,2
40252,2
11279,0
34354,0
71681,2
21500,2
38023,0
15466,0
18962,2
26000,2
21216,2
37340,0
24524,2
38540,2
39822,1
16784,2
65458,0
23042,0
33437,2
7868,2
33651,1
54317,2
1785,0
55949,2
40747,0
59262,0
67335,2
8422,2
40489,0
24810,0
58557,2
63265,2
25461,0
70440,2
32048,0
979,0
56838,0
9773,0
44096,0
29144,0
32926,2
62825,0
22812,0
14399,0
56077,2
51705,0
21434,0
36554,2
36842,0
68021,0
51495,1
45508,0
34715,2
31133,0
59593,0
15824,2
53988,2
30648,2
6933,0
40755,0
40476,2
65827,0
48395,2
34519,0
38228,0
64185,2
64863,2
61796,2
1405,0
15629,0
36080,0
28948,0
38839,2
34303,2
66836,0
37590,2
15195,2
39550,2
55281,1
35090,0
69453,0
13372,0
72640,2
55032,0
8985,0
58213,1
65593,0
41403,0
37889,0
45368,0
72940,0
169,0
8830,2
40045,2
10293,2
65464,0
63596,0
16834,2
44926,2
58242,2
23786,0
10130,2
7306,2
67821,0
22328,0
29898,0
55646,2
18153,0
19460,2
7991,2
29607,2
65906,0
69060,0
1108,2
51891,2
48788,2
36841,0
35233,0
32293,0
16324,2
18089,0
11692,0
60528,0
39454,0
14265,0
47264,0
1937,2
30564,1
34875,2
47197,0
71927,2
42891,2
49220,0
9860,0
38107,0
73721,2
69449,2
33266,2
10661,2
9446,2
25758,0
33159,2
69738,0
54859,2
12043,2
37639,0
49239,0
6664,2
28070,0
7403,0
64495,0
2213,0
67392,0
3280,0
16171,0
53725,2
6324,0
14972,2
67313,2
42773,0
17104,2
7727,2
57987,0
27085,2
37306,0
31677,0
72088,2
24565,0
57650,2
11629,0
63392,0
26287,2
70873,2
65269,0
56992,2
28240,0
803,2
57279,0
40905,0
54739,0
4752,0
65896,0
37048,1
68504,0
57817,0
60060,0
29375,2
69425,2
36295,0
54812,2
43877,0
58929,0
17593,2
16386,2
48687,0
48821,2
61613,2
